Order_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Payment_Method,Customer_ID,Revenue
14591,2023-07-12 18:40:16.002667112,Camera,Mobiles,North,2,32241,Card,3783,64482
14592,2023-07-12 21:35:15.352558760,Headphones,Electronics,North,1,41584,Cash,2140,41584
14593,2023-07-13 00:30:14.702450408,Tablet,Electronics,East,4,13435,NetBanking,2024,53740
14594,2023-07-13 03:25:14.052342056,Monitor,Electronics,South,5,6277,NetBanking,2652,31385
14595,2023-07-13 06:20:13.402233704,Laptop,Accessories,South,2,41306,Cash,3943,82612
14596,2023-07-13 09:15:12.752125352,USB Cable,Mobiles,East,3,4026,Cash,1537,12078
14597,2023-07-13 12:10:12.102017000,Monitor,Accessories,North,1,48246,NetBanking,4507,48246
14598,2023-07-13 15:05:11.451908648,USB Cable,Accessories,West,1,43156,Card,1495,43156
14599,2023-07-13 18:00:10.801800296,Smartphone,Electronics,North,4,10254,Card,4083,41016
14600,2023-07-13 20:55:10.151691944,Laptop,Mobiles,West,3,3059,Cash,4365,9177
14601,2023-07-13 23:50:09.501583592,Keyboard,Mobiles,West,5,18711,Cash,1507,93555
14602,2023-07-14 02:45:08.851475240,Mouse,Electronics,East,2,34261,UPI,4924,68522
14603,2023-07-14 05:40:08.201366888,USB Cable,Mobiles,South,3,18507,UPI,1680,55521
14604,2023-07-14 08:35:07.551258536,Laptop,Electronics,South,1,13125,Card,3612,13125
14605,2023-07-14 11:30:06.901150192,USB Cable,Accessories,South,4,6164,UPI,1780,24656
14606,2023-07-14 14:25:06.251041840,USB Cable,Accessories,South,5,6739,NetBanking,1759,33695
14607,2023-07-14 17:20:05.600933488,Charger,Electronics,East,4,2578,NetBanking,1127,10312
14608,2023-07-14 20:15:04.950825136,Charger,Accessories,West,2,8029,NetBanking,4147,16058
14609,2023-07-14 23:10:04.300716784,Laptop,Accessories,South,3,32426,NetBanking,2292,97278
14610,2023-07-15 02:05:03.650608432,Charger,Electronics,West,4,22937,Cash,3193,91748
14611,2023-07-15 05:00:03.000500080,Camera,Accessories,East,4,42041,NetBanking,4986,168164
14612,2023-07-15 07:55:02.350391728,Keyboard,Mobiles,North,1,30074,Card,4474,30074
14613,2023-07-15 10:50:01.700283376,Tablet,Accessories,East,4,44283,UPI,3546,177132
14614,2023-07-15 13:45:01.050175024,Laptop,Electronics,South,5,8518,Card,1965,42590
14615,2023-07-15 16:40:00.400066672,Laptop,Mobiles,North,3,17750,Cash,1559,53250
14616,2023-07-15 19:34:59.749958320,Camera,Mobiles,East,2,34925,UPI,2222,69850
14617,2023-07-15 22:29:59.099849968,Headphones,Accessories,East,4,46571,UPI,4654,186284
14618,2023-07-16 01:24:58.449741624,Headphones,Mobiles,West,5,14483,UPI,1923,72415
14619,2023-07-16 04:19:57.799633272,Charger,Electronics,East,2,46803,NetBanking,4574,93606
14620,2023-07-16 07:14:57.149524920,Tablet,Mobiles,North,5,43311,Cash,2627,216555
14621,2023-07-16 10:09:56.499416568,Charger,Accessories,East,4,31808,Card,3450,127232
14622,2023-07-16 13:04:55.849308216,Smartphone,Accessories,South,4,35809,NetBanking,4023,143236
14623,2023-07-16 15:59:55.199199864,Smartphone,Mobiles,West,3,33024,UPI,4280,99072
14624,2023-07-16 18:54:54.549091512,Mouse,Electronics,North,1,23482,Card,3389,23482
14625,2023-07-16 21:49:53.898983160,Smartphone,Electronics,North,5,26749,Card,4922,133745
14626,2023-07-17 00:44:53.248874808,Headphones,Accessories,East,1,31240,Card,2071,31240
14627,2023-07-17 03:39:52.598766456,Keyboard,Accessories,South,1,45123,Cash,1540,45123
14628,2023-07-17 06:34:51.948658104,Smartphone,Electronics,West,2,32663,NetBanking,2199,65326
14629,2023-07-17 09:29:51.298549752,Charger,Mobiles,North,2,30473,Cash,1510,60946
14630,2023-07-17 12:24:50.648441400,USB Cable,Mobiles,West,5,17244,UPI,3066,86220
14631,2023-07-17 15:19:49.998333056,Laptop,Mobiles,East,1,9065,UPI,3542,9065
14632,2023-07-17 18:14:49.348224704,Keyboard,Mobiles,South,3,22891,Card,1354,68673
14633,2023-07-17 21:09:48.698116352,Keyboard,Electronics,East,1,23215,Card,3606,23215
14634,2023-07-18 00:04:48.048008000,Charger,Accessories,West,2,17441,Card,1344,34882
14635,2023-07-18 02:59:47.397899648,Laptop,Accessories,East,1,47673,Cash,2083,47673
14636,2023-07-18 05:54:46.747791296,Headphones,Mobiles,West,4,16737,NetBanking,3735,66948
14637,2023-07-18 08:49:46.097682944,Keyboard,Electronics,North,4,24369,Cash,2790,97476
14638,2023-07-18 11:44:45.447574592,Mouse,Electronics,North,3,18053,UPI,4987,54159
14639,2023-07-18 14:39:44.797466240,Charger,Mobiles,East,5,27894,Card,3276,139470
14640,2023-07-18 17:34:44.147357888,Keyboard,Mobiles,North,1,23977,Card,1146,23977
14641,2023-07-18 20:29:43.497249536,Tablet,Mobiles,West,4,40373,Cash,4369,161492
14642,2023-07-18 23:24:42.847141184,Laptop,Accessories,North,5,12505,UPI,4404,62525
14643,2023-07-19 02:19:42.197032832,Smartphone,Mobiles,South,4,27912,NetBanking,4822,111648
14644,2023-07-19 05:14:41.546924488,Keyboard,Accessories,South,5,45705,Card,3379,228525
14645,2023-07-19 08:09:40.896816136,Charger,Electronics,East,5,41867,Card,3480,209335
14646,2023-07-19 11:04:40.246707784,Smartphone,Electronics,East,4,10073,UPI,1398,40292
14647,2023-07-19 13:59:39.596599432,Mouse,Accessories,East,2,24025,Card,2723,48050
14648,2023-07-19 16:54:38.946491080,Smartphone,Accessories,East,5,44723,NetBanking,3883,223615
14649,2023-07-19 19:49:38.296382728,Tablet,Accessories,West,1,23191,Cash,4406,23191
14650,2023-07-19 22:44:37.646274376,Headphones,Accessories,West,4,19684,UPI,4280,78736
14651,2023-07-20 01:39:36.996166024,Keyboard,Mobiles,South,2,39425,Card,2434,78850
14652,2023-07-20 04:34:36.346057672,Monitor,Electronics,West,4,9171,Card,1586,36684
14653,2023-07-20 07:29:35.695949320,Monitor,Mobiles,North,3,5188,NetBanking,4766,15564
14654,2023-07-20 10:24:35.045840968,Smartphone,Accessories,South,1,49252,Cash,3646,49252
14655,2023-07-20 13:19:34.395732616,Camera,Mobiles,East,3,16650,NetBanking,2294,49950
14656,2023-07-20 16:14:33.745624264,Laptop,Mobiles,East,5,2163,Cash,4251,10815
14657,2023-07-20 19:09:33.095515920,Monitor,Electronics,West,5,27380,NetBanking,4486,136900
14658,2023-07-20 22:04:32.445407568,Camera,Mobiles,South,3,8403,Cash,3804,25209
14659,2023-07-21 00:59:31.795299216,Monitor,Electronics,West,3,11731,Card,3393,35193
14660,2023-07-21 03:54:31.145190864,Camera,Accessories,West,5,1225,Card,2542,6125
14661,2023-07-21 06:49:30.495082512,Laptop,Mobiles,West,2,35509,Card,2804,71018
14662,2023-07-21 09:44:29.844974160,USB Cable,Accessories,South,1,22585,UPI,4509,22585
14663,2023-07-21 12:39:29.194865808,Monitor,Electronics,East,4,43103,Cash,4084,172412
14664,2023-07-21 15:34:28.544757456,Tablet,Accessories,North,3,12894,UPI,3035,38682
14665,2023-07-21 18:29:27.894649104,Keyboard,Accessories,East,1,18118,Cash,2427,18118
14666,2023-07-21 21:24:27.244540752,Camera,Electronics,South,4,8962,Card,1737,35848
14667,2023-07-22 00:19:26.594432400,Keyboard,Accessories,East,4,35979,UPI,4849,143916
14668,2023-07-22 03:14:25.944324048,Charger,Accessories,East,3,1790,UPI,2777,5370
14669,2023-07-22 06:09:25.294215696,Charger,Accessories,North,2,15840,NetBanking,1379,31680
14670,2023-07-22 09:04:24.644107352,Laptop,Mobiles,East,2,47962,Cash,4763,95924
14671,2023-07-22 11:59:23.993999000,Camera,Accessories,East,1,48743,NetBanking,3468,48743
14672,2023-07-22 14:54:23.343890648,Mouse,Electronics,East,1,23124,UPI,2203,23124
14673,2023-07-22 17:49:22.693782296,Charger,Mobiles,West,5,20441,UPI,2661,102205
14674,2023-07-22 20:44:22.043673944,Laptop,Mobiles,South,2,9256,Card,4058,18512
14675,2023-07-22 23:39:21.393565592,Charger,Electronics,South,1,49532,NetBanking,2306,49532
14676,2023-07-23 02:34:20.743457240,Charger,Accessories,North,5,37314,NetBanking,3465,186570
14677,2023-07-23 05:29:20.093348888,Mouse,Mobiles,West,4,31153,NetBanking,1355,124612
14678,2023-07-23 08:24:19.443240536,Monitor,Mobiles,West,1,10258,Cash,4773,10258
14679,2023-07-23 11:19:18.793132184,Smartphone,Mobiles,East,5,2908,UPI,1015,14540
14680,2023-07-23 14:14:18.143023832,USB Cable,Accessories,South,2,5502,NetBanking,1314,11004
14681,2023-07-23 17:09:17.492915480,Charger,Mobiles,North,4,2064,Card,3580,8256
14682,2023-07-23 20:04:16.842807128,Charger,Electronics,West,1,17306,UPI,2039,17306
14683,2023-07-23 22:59:16.192698776,Tablet,Accessories,East,2,9729,Card,4536,19458
14684,2023-07-24 01:54:15.542590432,USB Cable,Electronics,North,4,32437,UPI,2486,129748
14685,2023-07-24 04:49:14.892482080,Mouse,Electronics,West,3,34929,Card,4852,104787
14686,2023-07-24 07:44:14.242373728,Keyboard,Mobiles,North,2,21659,NetBanking,3592,43318
14687,2023-07-24 10:39:13.592265376,Camera,Mobiles,West,3,3965,NetBanking,1693,11895
14688,2023-07-24 13:34:12.942157024,Charger,Mobiles,North,1,4394,Card,1068,4394
14689,2023-07-24 16:29:12.292048672,Smartphone,Electronics,West,5,47039,Cash,1410,235195
14690,2023-07-24 19:24:11.641940320,Camera,Accessories,West,1,13065,Card,4123,13065
14691,2023-07-24 22:19:10.991831968,USB Cable,Mobiles,North,2,12328,UPI,4136,24656
14692,2023-07-25 01:14:10.341723616,Camera,Mobiles,West,3,48519,Card,3859,145557
14693,2023-07-25 04:09:09.691615264,Monitor,Electronics,West,3,31477,Card,4997,94431
14694,2023-07-25 07:04:09.041506912,Charger,Accessories,West,4,49329,UPI,1918,197316
14695,2023-07-25 09:59:08.391398560,Camera,Electronics,North,1,35027,NetBanking,3894,35027
14696,2023-07-25 12:54:07.741290208,Keyboard,Mobiles,North,1,12922,UPI,1739,12922
14697,2023-07-25 15:49:07.091181864,Keyboard,Electronics,West,2,30170,Card,2490,60340
14698,2023-07-25 18:44:06.441073512,Charger,Mobiles,West,3,3287,UPI,4805,9861
14699,2023-07-25 21:39:05.790965160,Headphones,Accessories,North,2,7235,Card,4343,14470
14700,2023-07-26 00:34:05.140856808,Keyboard,Electronics,East,2,13608,NetBanking,3486,27216
14701,2023-07-26 03:29:04.490748456,Camera,Mobiles,West,3,33657,Card,3577,100971
14702,2023-07-26 06:24:03.840640104,Laptop,Mobiles,East,2,34190,Card,3777,68380
14703,2023-07-26 09:19:03.190531752,Keyboard,Mobiles,North,3,46255,NetBanking,1272,138765
14704,2023-07-26 12:14:02.540423400,USB Cable,Mobiles,West,2,39541,UPI,1458,79082
14705,2023-07-26 15:09:01.890315048,Headphones,Electronics,East,5,39984,Cash,1819,199920
14706,2023-07-26 18:04:01.240206696,Camera,Mobiles,North,2,26167,Cash,2196,52334
14707,2023-07-26 20:59:00.590098344,Mouse,Electronics,East,2,18143,Card,3615,36286
14708,2023-07-26 23:53:59.939989992,Tablet,Mobiles,South,5,30672,Card,1860,153360
14709,2023-07-27 02:48:59.289881640,Mouse,Electronics,North,1,9607,NetBanking,2973,9607
14710,2023-07-27 05:43:58.639773296,Monitor,Electronics,South,3,3162,UPI,2544,9486
14711,2023-07-27 08:38:57.989664944,Tablet,Mobiles,North,4,24800,Cash,3544,99200
14712,2023-07-27 11:33:57.339556592,Monitor,Mobiles,North,5,18554,Cash,4984,92770
14713,2023-07-27 14:28:56.689448240,Tablet,Mobiles,West,1,10968,NetBanking,1794,10968
14714,2023-07-27 17:23:56.039339888,Tablet,Mobiles,South,2,2653,NetBanking,1804,5306
14715,2023-07-27 20:18:55.389231536,Laptop,Accessories,South,1,29653,Cash,4605,29653
14716,2023-07-27 23:13:54.739123184,Smartphone,Mobiles,South,5,28611,UPI,2095,143055
14717,2023-07-28 02:08:54.089014832,USB Cable,Mobiles,North,2,17528,UPI,3981,35056
14718,2023-07-28 05:03:53.438906480,Mouse,Mobiles,South,1,42847,UPI,2890,42847
14719,2023-07-28 07:58:52.788798128,Keyboard,Electronics,South,4,6057,Card,4039,24228
14720,2023-07-28 10:53:52.138689776,Camera,Mobiles,West,3,44595,UPI,1839,133785
14721,2023-07-28 13:48:51.488581424,Headphones,Electronics,East,3,4678,Card,4243,14034
14722,2023-07-28 16:43:50.838473072,USB Cable,Electronics,East,5,38489,Card,3682,192445
14723,2023-07-28 19:38:50.188364728,Monitor,Electronics,South,2,34834,NetBanking,1602,69668
14724,2023-07-28 22:33:49.538256376,Laptop,Electronics,South,2,10648,Card,3783,21296
14725,2023-07-29 01:28:48.888148024,Monitor,Accessories,South,3,21453,Card,4363,64359
14726,2023-07-29 04:23:48.238039672,Smartphone,Mobiles,South,1,46732,NetBanking,4937,46732
14727,2023-07-29 07:18:47.587931320,Headphones,Electronics,East,2,18734,UPI,4323,37468
14728,2023-07-29 10:13:46.937822968,Laptop,Mobiles,West,4,11779,UPI,2432,47116
14729,2023-07-29 13:08:46.287714616,Monitor,Electronics,North,4,47843,Cash,4038,191372
14730,2023-07-29 16:03:45.637606264,Smartphone,Accessories,South,2,24817,Cash,2833,49634
14731,2023-07-29 18:58:44.987497912,Camera,Electronics,South,2,47035,Card,1366,94070
14732,2023-07-29 21:53:44.337389560,Camera,Mobiles,East,3,25679,Cash,1255,77037
14733,2023-07-30 00:48:43.687281208,Monitor,Mobiles,South,5,26830,NetBanking,4596,134150
14734,2023-07-30 03:43:43.037172856,USB Cable,Accessories,West,3,34882,Cash,3487,104646
14735,2023-07-30 06:38:42.387064504,Headphones,Mobiles,West,5,4724,Cash,2358,23620
14736,2023-07-30 09:33:41.736956160,Charger,Mobiles,South,4,23203,Card,4701,92812
14737,2023-07-30 12:28:41.086847808,USB Cable,Electronics,East,5,25644,NetBanking,3482,128220
14738,2023-07-30 15:23:40.436739456,Camera,Mobiles,South,3,28634,Cash,1689,85902
14739,2023-07-30 18:18:39.786631104,Headphones,Electronics,South,2,38736,UPI,4532,77472
14740,2023-07-30 21:13:39.136522752,Smartphone,Accessories,East,5,47494,NetBanking,1307,237470
14741,2023-07-31 00:08:38.486414400,Laptop,Mobiles,West,3,33672,NetBanking,3035,101016
14742,2023-07-31 03:03:37.836306048,Tablet,Electronics,North,4,28660,Card,2696,114640
14743,2023-07-31 05:58:37.186197696,Monitor,Mobiles,South,5,33535,NetBanking,4166,167675
14744,2023-07-31 08:53:36.536089344,Mouse,Electronics,West,4,33252,NetBanking,1408,133008
14745,2023-07-31 11:48:35.885980992,Headphones,Accessories,South,4,44184,NetBanking,4951,176736
14746,2023-07-31 14:43:35.235872640,Keyboard,Electronics,North,1,19738,NetBanking,1825,19738
14747,2023-07-31 17:38:34.585764288,Smartphone,Mobiles,East,5,36308,NetBanking,2191,181540
14748,2023-07-31 20:33:33.935655936,Charger,Electronics,West,3,16496,NetBanking,3134,49488
14749,2023-07-31 23:28:33.285547592,Tablet,Mobiles,North,5,40594,NetBanking,3050,202970
14750,2023-08-01 02:23:32.635439240,Keyboard,Accessories,South,5,44067,UPI,3419,220335
14751,2023-08-01 05:18:31.985330888,Charger,Electronics,North,4,26883,NetBanking,2551,107532
14752,2023-08-01 08:13:31.335222536,Mouse,Mobiles,West,4,5503,Card,3689,22012
14753,2023-08-01 11:08:30.685114184,Camera,Mobiles,East,4,23938,UPI,4094,95752
14754,2023-08-01 14:03:30.035005832,USB Cable,Mobiles,South,4,39019,NetBanking,1097,156076
14755,2023-08-01 16:58:29.384897480,Monitor,Electronics,East,3,12459,Cash,3717,37377
14756,2023-08-01 19:53:28.734789128,Laptop,Electronics,East,2,48095,Card,2774,96190
14757,2023-08-01 22:48:28.084680776,Charger,Electronics,North,1,22714,UPI,2545,22714
14758,2023-08-02 01:43:27.434572424,Tablet,Accessories,North,4,10157,Card,1320,40628
14759,2023-08-02 04:38:26.784464072,Headphones,Mobiles,West,4,200,UPI,1533,800
14760,2023-08-02 07:33:26.134355720,Camera,Mobiles,West,1,28755,Cash,3867,28755
14761,2023-08-02 10:28:25.484247368,Headphones,Accessories,East,4,5078,Card,3414,20312
14762,2023-08-02 13:23:24.834139016,Tablet,Accessories,West,2,42372,Card,2207,84744
14763,2023-08-02 16:18:24.184030672,Headphones,Electronics,East,5,11088,UPI,1416,55440
14764,2023-08-02 19:13:23.533922320,Charger,Electronics,South,1,14631,UPI,3776,14631
14765,2023-08-02 22:08:22.883813968,Smartphone,Electronics,East,3,39402,Cash,2237,118206
14766,2023-08-03 01:03:22.233705616,Headphones,Electronics,West,1,49701,NetBanking,1847,49701
14767,2023-08-03 03:58:21.583597264,USB Cable,Electronics,West,2,11731,UPI,1669,23462
14768,2023-08-03 06:53:20.933488912,Mouse,Electronics,East,3,11793,UPI,4281,35379
14769,2023-08-03 09:48:20.283380560,Laptop,Accessories,North,5,36035,UPI,2943,180175
14770,2023-08-03 12:43:19.633272208,Charger,Accessories,East,4,38248,Cash,3180,152992
14771,2023-08-03 15:38:18.983163856,Keyboard,Accessories,East,1,13923,NetBanking,3100,13923
14772,2023-08-03 18:33:18.333055504,Tablet,Mobiles,North,3,24796,NetBanking,1740,74388
14773,2023-08-03 21:28:17.682947152,Camera,Mobiles,South,1,11729,Cash,3742,11729
14774,2023-08-04 00:23:17.032838800,Charger,Electronics,North,5,3956,NetBanking,1022,19780
14775,2023-08-04 03:18:16.382730448,Smartphone,Accessories,West,1,31151,Card,4177,31151
14776,2023-08-04 06:13:15.732622104,Camera,Mobiles,North,3,1175,Cash,4674,3525
14777,2023-08-04 09:08:15.082513752,USB Cable,Mobiles,West,2,48623,UPI,2654,97246
14778,2023-08-04 12:03:14.432405400,Tablet,Accessories,West,3,20897,NetBanking,1459,62691
14779,2023-08-04 14:58:13.782297048,Camera,Mobiles,East,1,43782,Card,1649,43782
14780,2023-08-04 17:53:13.132188696,Headphones,Mobiles,East,5,33569,Cash,1481,167845
14781,2023-08-04 20:48:12.482080344,Charger,Accessories,South,4,36216,Cash,1119,144864
14782,2023-08-04 23:43:11.831971992,Mouse,Mobiles,West,4,8285,UPI,1672,33140
14783,2023-08-05 02:38:11.181863640,Tablet,Accessories,East,5,27941,UPI,3255,139705
14784,2023-08-05 05:33:10.531755288,Monitor,Mobiles,West,1,6936,Cash,2884,6936
14785,2023-08-05 08:28:09.881646936,USB Cable,Accessories,South,5,46172,Card,1317,230860
14786,2023-08-05 11:23:09.231538584,Laptop,Mobiles,West,1,24696,UPI,3385,24696
14787,2023-08-05 14:18:08.581430232,Tablet,Mobiles,South,3,43506,Cash,3202,130518
14788,2023-08-05 17:13:07.931321880,Smartphone,Accessories,South,2,22318,Cash,4846,44636
14789,2023-08-05 20:08:07.281213536,Charger,Mobiles,South,1,35117,UPI,1867,35117
14790,2023-08-05 23:03:06.631105184,Headphones,Accessories,East,4,10805,NetBanking,4226,43220
14791,2023-08-06 01:58:05.980996832,Laptop,Accessories,North,4,19706,Card,4913,78824
14792,2023-08-06 04:53:05.330888480,Laptop,Mobiles,North,2,21475,NetBanking,1393,42950
14793,2023-08-06 07:48:04.680780128,USB Cable,Electronics,East,1,42242,NetBanking,3552,42242
14794,2023-08-06 10:43:04.030671776,Camera,Mobiles,West,2,27033,Card,1970,54066
14795,2023-08-06 13:38:03.380563424,Smartphone,Electronics,East,3,8218,Card,1312,24654
14796,2023-08-06 16:33:02.730455072,Camera,Electronics,West,2,35419,UPI,4869,70838
14797,2023-08-06 19:28:02.080346720,Headphones,Mobiles,South,3,26749,UPI,2282,80247
14798,2023-08-06 22:23:01.430238368,Laptop,Electronics,East,4,45418,UPI,4228,181672
14799,2023-08-07 01:18:00.780130016,Smartphone,Accessories,North,3,2314,Card,3061,6942
14800,2023-08-07 04:13:00.130021664,Smartphone,Accessories,West,1,8634,NetBanking,1076,8634
14801,2023-08-07 07:07:59.479913312,Keyboard,Electronics,East,1,49969,Card,4410,49969
14802,2023-08-07 10:02:58.829804968,Charger,Accessories,East,1,35328,UPI,1408,35328
14803,2023-08-07 12:57:58.179696616,Laptop,Mobiles,West,1,44796,NetBanking,3441,44796
14804,2023-08-07 15:52:57.529588264,Laptop,Accessories,South,5,3355,UPI,4918,16775
14805,2023-08-07 18:47:56.879479912,Smartphone,Electronics,South,3,27941,NetBanking,3267,83823
14806,2023-08-07 21:42:56.229371560,Camera,Mobiles,South,1,5434,UPI,1743,5434
14807,2023-08-08 00:37:55.579263208,Laptop,Accessories,South,2,12381,Card,1432,24762
14808,2023-08-08 03:32:54.929154856,Smartphone,Mobiles,West,2,39698,Cash,3853,79396
14809,2023-08-08 06:27:54.279046504,Laptop,Electronics,North,5,40622,Cash,2478,203110
14810,2023-08-08 09:22:53.628938152,Smartphone,Accessories,East,3,39808,NetBanking,2677,119424
14811,2023-08-08 12:17:52.978829800,Keyboard,Mobiles,East,3,30797,Card,4834,92391
14812,2023-08-08 15:12:52.328721448,Charger,Mobiles,South,3,10822,UPI,4997,32466
14813,2023-08-08 18:07:51.678613096,Smartphone,Accessories,West,5,36500,NetBanking,2831,182500
14814,2023-08-08 21:02:51.028504744,Laptop,Mobiles,North,3,16129,NetBanking,4211,48387
14815,2023-08-08 23:57:50.378396400,Headphones,Mobiles,North,3,114,UPI,1987,342
14816,2023-08-09 02:52:49.728288048,Charger,Electronics,East,1,44449,UPI,2521,44449
14817,2023-08-09 05:47:49.078179696,Keyboard,Electronics,South,3,47025,UPI,3701,141075
14818,2023-08-09 08:42:48.428071344,Smartphone,Electronics,East,1,11606,Card,4712,11606
14819,2023-08-09 11:37:47.777962992,Headphones,Electronics,East,1,8308,Cash,4907,8308
14820,2023-08-09 14:32:47.127854640,Smartphone,Electronics,North,3,27257,NetBanking,3864,81771
14821,2023-08-09 17:27:46.477746288,Camera,Electronics,West,2,10071,NetBanking,2553,20142
14822,2023-08-09 20:22:45.827637936,Laptop,Accessories,North,4,41140,Cash,1754,164560
14823,2023-08-09 23:17:45.177529584,Tablet,Electronics,East,2,23283,NetBanking,1675,46566
14824,2023-08-10 02:12:44.527421232,USB Cable,Mobiles,South,3,23063,Card,1831,69189
14825,2023-08-10 05:07:43.877312880,Mouse,Accessories,South,3,35947,UPI,2119,107841
14826,2023-08-10 08:02:43.227204528,Camera,Mobiles,West,2,8227,Cash,1027,16454
14827,2023-08-10 10:57:42.577096176,Headphones,Electronics,West,3,42078,Card,4035,126234
14828,2023-08-10 13:52:41.926987832,Camera,Electronics,West,1,47882,UPI,2253,47882
14829,2023-08-10 16:47:41.276879480,Monitor,Mobiles,East,5,15746,Cash,1415,78730
14830,2023-08-10 19:42:40.626771128,Smartphone,Mobiles,East,3,25455,Card,4527,76365
14831,2023-08-10 22:37:39.976662776,Smartphone,Mobiles,West,3,18308,Cash,3072,54924
14832,2023-08-11 01:32:39.326554424,Mouse,Accessories,South,2,22813,Cash,2710,45626
14833,2023-08-11 04:27:38.676446072,Mouse,Electronics,South,1,32367,Card,4475,32367
14834,2023-08-11 07:22:38.026337720,Monitor,Mobiles,South,2,3964,NetBanking,3720,7928
14835,2023-08-11 10:17:37.376229368,Laptop,Electronics,East,2,10761,Card,1541,21522
14836,2023-08-11 13:12:36.726121016,USB Cable,Mobiles,North,3,32659,Cash,1164,97977
14837,2023-08-11 16:07:36.076012664,Tablet,Electronics,South,1,10422,Cash,3255,10422
14838,2023-08-11 19:02:35.425904312,Tablet,Accessories,South,3,6810,Card,3996,20430
14839,2023-08-11 21:57:34.775795960,Keyboard,Electronics,South,3,31462,UPI,1984,94386
14840,2023-08-12 00:52:34.125687608,Keyboard,Mobiles,West,3,32480,UPI,3661,97440
14841,2023-08-12 03:47:33.475579256,Laptop,Electronics,East,3,41384,UPI,1372,124152
14842,2023-08-12 06:42:32.825470912,Keyboard,Accessories,West,5,14486,UPI,1617,72430
14843,2023-08-12 09:37:32.175362560,Keyboard,Accessories,West,4,13438,Card,4913,53752
14844,2023-08-12 12:32:31.525254208,Monitor,Electronics,North,1,15416,NetBanking,1068,15416
14845,2023-08-12 15:27:30.875145856,Monitor,Mobiles,West,5,24563,UPI,2543,122815
14846,2023-08-12 18:22:30.225037504,Keyboard,Accessories,North,4,10303,Cash,2658,41212
14847,2023-08-12 21:17:29.574929152,Camera,Accessories,West,4,4988,UPI,4424,19952
14848,2023-08-13 00:12:28.924820800,Charger,Electronics,South,4,28292,NetBanking,1100,113168
14849,2023-08-13 03:07:28.274712448,Charger,Accessories,East,5,11425,Card,1000,57125
14850,2023-08-13 06:02:27.624604096,Laptop,Accessories,West,1,19188,NetBanking,3398,19188
14851,2023-08-13 08:57:26.974495744,Tablet,Mobiles,North,2,9486,NetBanking,3054,18972
14852,2023-08-13 11:52:26.324387392,Mouse,Mobiles,East,4,48513,NetBanking,1317,194052
14853,2023-08-13 14:47:25.674279040,Laptop,Mobiles,North,2,39128,UPI,3670,78256
14854,2023-08-13 17:42:25.024170688,Keyboard,Electronics,South,2,11367,UPI,2878,22734
14855,2023-08-13 20:37:24.374062344,Monitor,Accessories,West,3,31909,NetBanking,3556,95727
14856,2023-08-13 23:32:23.723953992,Smartphone,Electronics,East,2,15519,Card,1185,31038
14857,2023-08-14 02:27:23.073845640,Camera,Accessories,South,3,25580,UPI,1727,76740
14858,2023-08-14 05:22:22.423737288,Headphones,Accessories,West,1,45954,Card,3509,45954
14859,2023-08-14 08:17:21.773628936,Monitor,Accessories,West,1,3004,UPI,1342,3004
14860,2023-08-14 11:12:21.123520584,Charger,Mobiles,North,3,44360,Card,3682,133080
14861,2023-08-14 14:07:20.473412232,Monitor,Electronics,North,1,33991,UPI,1712,33991
14862,2023-08-14 17:02:19.823303880,Camera,Electronics,South,4,13530,NetBanking,4079,54120
14863,2023-08-14 19:57:19.173195528,Mouse,Accessories,North,1,15099,Cash,3623,15099
14864,2023-08-14 22:52:18.523087176,Keyboard,Electronics,South,3,23419,Cash,1135,70257
14865,2023-08-15 01:47:17.872978824,Smartphone,Mobiles,South,4,20800,Card,2922,83200
14866,2023-08-15 04:42:17.222870472,Charger,Electronics,South,2,27733,Card,1382,55466
14867,2023-08-15 07:37:16.572762120,Charger,Accessories,North,2,19208,NetBanking,1185,38416
14868,2023-08-15 10:32:15.922653776,USB Cable,Mobiles,East,2,40989,NetBanking,3686,81978
14869,2023-08-15 13:27:15.272545424,Tablet,Mobiles,South,3,24155,Card,1927,72465
14870,2023-08-15 16:22:14.622437072,Mouse,Accessories,East,2,18742,Cash,4443,37484
14871,2023-08-15 19:17:13.972328720,Charger,Electronics,West,1,3746,NetBanking,1963,3746
14872,2023-08-15 22:12:13.322220368,Tablet,Accessories,North,2,13273,Card,1560,26546
14873,2023-08-16 01:07:12.672112016,Charger,Electronics,North,5,7125,NetBanking,2189,35625
14874,2023-08-16 04:02:12.022003664,Keyboard,Electronics,East,5,12649,NetBanking,1897,63245
14875,2023-08-16 06:57:11.371895312,Tablet,Mobiles,West,2,14953,UPI,3686,29906
14876,2023-08-16 09:52:10.721786960,Camera,Accessories,West,2,41857,NetBanking,2928,83714
14877,2023-08-16 12:47:10.071678608,USB Cable,Mobiles,South,5,30052,Card,2837,150260
14878,2023-08-16 15:42:09.421570256,Keyboard,Accessories,North,2,11426,NetBanking,3368,22852
14879,2023-08-16 18:37:08.771461904,Camera,Accessories,West,4,3563,Card,2712,14252
14880,2023-08-16 21:32:08.121353552,Smartphone,Mobiles,West,5,27263,UPI,2738,136315
14881,2023-08-17 00:27:07.471245208,Mouse,Accessories,South,3,32700,UPI,2180,98100
14882,2023-08-17 03:22:06.821136856,Mouse,Accessories,South,5,47256,Cash,1857,236280
